TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T04365,12/9/2024,C186,P035,S004,1,0,Bank Transfer
T04366,11/9/2024,C137,P008,S001,5,0,Cash
T04367,12/17/2024,C073,P045,S003,1,0.05,Bank Transfer
T04368,9/2/2025,C055,P027,S004,2,0.15,Cash
T04369,5/17/2024,C088,P047,S005,4,0.05,Mobile Money
T04370,3/14/2025,C194,P019,S004,2,0.15,Cash
T04371,9/13/2024,C056,P050,S003,5,0.15,Credit Card
T04372,6/5/2024,C054,P008,S003,2,0,Cash
T04373,12/3/2023,C161,P013,S003,5,0.1,Mobile Money
T04374,8/13/2024,C024,P037,S003,3,0.15,Credit Card
T04375,8/10/2025,C023,P034,S003,4,0.15,Credit Card
T04376,6/19/2025,C150,P023,S004,5,0.05,Bank Transfer
T04377,12/25/2024,C089,P042,S001,1,0.15,Bank Transfer
T04378,8/17/2024,C064,P048,S004,5,0,Credit Card
T04379,1/5/2025,C131,P030,S002,4,0.15,Credit Card
T04380,9/11/2024,C117,P017,S001,2,0.15,Mobile Money
T04381,6/15/2024,C105,P012,S001,3,0.05,Bank Transfer
T04382,10/1/2023,C046,P039,S005,1,0.15,Bank Transfer
T04383,10/21/2023,C066,P033,S001,4,0,Cash
T04384,2/23/2025,C027,P013,S005,4,0.1,Credit Card
T04385,4/30/2024,C086,P040,S005,3,0.15,Bank Transfer
T04386,9/6/2024,C011,P043,S003,1,0,Credit Card
T04387,7/13/2024,C172,P002,S005,5,0,Credit Card
T04388,2/17/2025,C126,P028,S002,1,0.1,Credit Card
T04389,12/11/2023,C125,P012,S004,2,0.15,Credit Card
T04390,10/18/2024,C131,P006,S001,3,0.1,Bank Transfer
T04391,4/5/2024,C117,P015,S001,5,0.05,Bank Transfer
T04392,6/25/2025,C055,P034,S001,5,0.15,Cash
T04393,10/28/2023,C108,P009,S004,4,0.1,Cash
T04394,6/11/2024,C146,P035,S002,2,0.1,Mobile Money
T04395,9/28/2024,C196,P030,S003,3,0.1,Cash
T04396,8/8/2025,C181,P034,S002,3,0.15,Credit Card
T04397,2/28/2025,C126,P022,S001,4,0.1,Credit Card
T04398,8/29/2025,C006,P011,S004,5,0,Cash
T04399,2/7/2025,C194,P013,S004,3,0,Credit Card
T04400,6/15/2025,C079,P047,S002,5,0,Mobile Money
T04401,2/25/2025,C053,P045,S005,4,0.15,Bank Transfer
T04402,11/9/2024,C132,P016,S002,2,0.05,Mobile Money
T04403,4/26/2025,C073,P027,S004,4,0,Bank Transfer
T04404,2/20/2024,C025,P033,S002,1,0,Cash
T04405,10/18/2023,C090,P002,S002,5,0.15,Cash
T04406,10/6/2024,C048,P008,S005,2,0.15,Credit Card
T04407,10/24/2024,C090,P009,S003,2,0,Bank Transfer
T04408,6/22/2025,C018,P017,S002,2,0,Cash
T04409,12/26/2024,C186,P018,S003,4,0.15,Credit Card
T04410,10/5/2024,C002,P029,S003,3,0,Cash
T04411,4/1/2025,C015,P015,S004,5,0.1,Cash
T04412,9/5/2025,C145,P027,S002,2,0.1,Bank Transfer
T04413,12/31/2023,C200,P008,S002,5,0,Cash
T04414,2/13/2025,C160,P004,S004,5,0.1,Cash
T04415,9/3/2024,C163,P020,S002,2,0.1,Mobile Money
T04416,11/19/2023,C008,P003,S005,5,0.15,Credit Card
T04417,8/21/2024,C191,P001,S004,3,0.15,Credit Card
T04418,5/28/2024,C047,P028,S002,3,0,Mobile Money
T04419,11/4/2024,C077,P004,S002,2,0.1,Cash
T04420,4/26/2025,C068,P035,S002,2,0.15,Cash
T04421,12/11/2023,C028,P029,S005,5,0,Cash
T04422,2/2/2025,C050,P021,S003,4,0.15,Cash
T04423,6/28/2025,C177,P039,S004,2,0,Mobile Money
T04424,8/4/2025,C004,P050,S002,5,0.15,Mobile Money
T04425,11/15/2024,C178,P033,S002,1,0.05,Cash
T04426,8/11/2025,C009,P006,S005,3,0.05,Mobile Money
T04427,11/15/2024,C107,P028,S002,1,0.1,Credit Card
T04428,2/11/2024,C105,P013,S005,5,0,Cash
T04429,11/21/2024,C087,P050,S004,4,0.1,Cash
T04430,8/26/2025,C016,P009,S001,4,0.05,Credit Card
T04431,12/15/2023,C086,P028,S005,1,0,Mobile Money
T04432,6/26/2024,C056,P042,S005,4,0,Credit Card
T04433,8/8/2024,C193,P040,S001,4,0.05,Credit Card
T04434,8/26/2024,C024,P031,S001,2,0.15,Cash
T04435,8/26/2025,C191,P016,S005,4,0,Mobile Money
T04436,12/15/2023,C127,P003,S002,2,0,Cash
T04437,6/20/2024,C065,P004,S003,3,0.15,Cash
T04438,6/29/2024,C127,P017,S001,5,0.05,Cash
T04439,5/13/2025,C122,P027,S001,4,0.1,Bank Transfer
T04440,6/17/2025,C063,P045,S004,1,0.05,Credit Card
T04441,12/18/2023,C195,P010,S003,3,0.05,Credit Card
T04442,8/17/2024,C093,P041,S002,1,0.15,Cash
T04443,12/23/2023,C037,P039,S003,2,0.05,Bank Transfer
T04444,11/19/2023,C194,P008,S001,2,0,Bank Transfer
T04445,11/3/2024,C079,P049,S004,4,0.05,Mobile Money
T04446,1/31/2024,C158,P043,S001,2,0.05,Mobile Money
T04447,4/11/2025,C165,P049,S003,3,0,Credit Card
T04448,4/10/2024,C034,P014,S004,4,0,Mobile Money
T04449,5/22/2024,C155,P032,S003,5,0,Credit Card
T04450,11/25/2024,C070,P036,S003,3,0.1,Cash
T04451,1/19/2025,C098,P020,S001,2,0,Cash
T04452,5/9/2024,C148,P033,S001,3,0,Credit Card
T04453,4/23/2025,C111,P009,S005,4,0.1,Mobile Money
T04454,1/27/2024,C066,P032,S004,5,0.15,Mobile Money
T04455,8/2/2024,C033,P007,S002,4,0.15,Cash
T04456,10/4/2023,C003,P024,S005,5,0.1,Bank Transfer
T04457,1/11/2024,C117,P007,S003,1,0.05,Mobile Money
T04458,11/10/2023,C169,P004,S005,1,0,Cash
T04459,1/31/2025,C126,P019,S003,5,0.05,Cash
T04460,5/16/2025,C112,P028,S003,1,0,Mobile Money
T04461,6/6/2025,C147,P023,S005,2,0.15,Credit Card
T04462,6/17/2025,C051,P034,S003,2,0.1,Bank Transfer
T04463,12/25/2024,C131,P011,S004,3,0.15,Cash
T04464,3/27/2025,C130,P045,S002,1,0.05,Mobile Money
T04465,10/7/2023,C082,P033,S003,4,0.05,Credit Card
T04466,6/15/2025,C183,P001,S001,2,0,Credit Card
T04467,10/4/2024,C052,P034,S004,2,0,Bank Transfer
T04468,11/5/2024,C085,P015,S001,2,0.05,Cash
T04469,1/28/2024,C016,P013,S001,1,0.15,Credit Card
T04470,6/1/2025,C075,P036,S004,4,0.05,Cash
T04471,9/1/2024,C157,P013,S001,1,0,Cash
T04472,2/26/2024,C065,P034,S001,4,0,Cash
T04473,11/29/2024,C149,P025,S001,4,0.05,Credit Card
T04474,3/24/2024,C036,P043,S004,2,0.15,Mobile Money
T04475,2/6/2025,C190,P001,S005,1,0.15,Cash
T04476,8/3/2025,C139,P017,S003,3,0,Mobile Money
T04477,6/6/2025,C123,P047,S003,4,0.05,Cash
T04478,12/11/2024,C013,P025,S001,5,0.1,Credit Card
T04479,11/20/2024,C064,P027,S004,1,0,Credit Card
T04480,8/14/2024,C115,P037,S001,1,0,Bank Transfer
T04481,8/27/2025,C024,P005,S005,5,0.1,Bank Transfer
T04482,1/31/2024,C085,P035,S005,2,0.1,Credit Card
T04483,12/20/2024,C005,P038,S002,3,0,Cash
T04484,7/4/2024,C093,P031,S002,3,0.05,Bank Transfer
T04485,7/15/2025,C106,P047,S004,1,0.15,Bank Transfer
T04486,2/29/2024,C097,P024,S005,5,0.1,Bank Transfer
T04487,4/21/2024,C149,P019,S003,4,0.15,Mobile Money
T04488,1/14/2025,C038,P026,S001,1,0,Credit Card
T04489,8/20/2024,C069,P008,S001,2,0,Credit Card
T04490,3/13/2024,C036,P026,S002,5,0.15,Bank Transfer
T04491,5/30/2025,C001,P013,S002,4,0.05,Cash
T04492,2/15/2024,C136,P002,S003,5,0,Mobile Money
T04493,7/6/2025,C068,P042,S003,2,0.15,Credit Card
T04494,6/27/2024,C092,P043,S002,4,0.1,Credit Card
T04495,9/18/2023,C057,P034,S003,4,0,Cash
T04496,1/10/2024,C076,P002,S001,2,0,Credit Card
T04497,3/17/2024,C142,P025,S003,1,0,Mobile Money
T04498,10/15/2023,C018,P023,S002,3,0.1,Cash
T04499,4/2/2025,C074,P037,S004,1,0,Cash
T04500,3/1/2025,C119,P045,S005,2,0.05,Cash
T04501,9/30/2023,C068,P049,S004,4,0,Cash
T04502,4/17/2025,C022,P008,S002,5,0.05,Credit Card
T04503,3/15/2025,C118,P006,S001,1,0,Credit Card
T04504,5/17/2025,C052,P002,S002,5,0.15,Cash
T04505,12/4/2024,C090,P029,S001,2,0,Bank Transfer
T04506,9/11/2023,C137,P026,S003,1,0.15,Mobile Money
T04507,10/8/2023,C112,P032,S003,2,0.1,Bank Transfer
T04508,12/24/2024,C098,P018,S001,3,0.05,Credit Card
T04509,12/17/2024,C113,P035,S004,2,0.1,Mobile Money
T04510,9/9/2024,C007,P038,S001,5,0,Bank Transfer
T04511,3/15/2025,C061,P031,S001,3,0.15,Credit Card
T04512,9/24/2023,C188,P026,S003,4,0.05,Bank Transfer
T04513,12/11/2023,C061,P046,S003,5,0.15,Cash
T04514,3/2/2025,C126,P024,S004,5,0.05,Credit Card
T04515,6/3/2025,C082,P001,S001,2,0.15,Credit Card
T04516,8/3/2024,C101,P005,S004,1,0.15,Mobile Money
T04517,5/18/2024,C181,P029,S004,3,0.15,Credit Card
T04518,5/16/2024,C034,P036,S003,1,0.15,Mobile Money
T04519,6/24/2024,C140,P005,S004,5,0.1,Bank Transfer
T04520,6/9/2025,C122,P040,S004,1,0.05,Cash
T04521,6/12/2024,C164,P049,S002,3,0,Cash
T04522,3/7/2025,C106,P002,S001,5,0.1,Mobile Money
T04523,4/5/2025,C078,P019,S002,2,0.05,Bank Transfer
T04524,8/28/2025,C070,P049,S002,3,0,Bank Transfer
T04525,4/24/2024,C186,P009,S004,4,0.05,Cash
T04526,3/15/2024,C039,P002,S001,3,0.15,Bank Transfer
T04527,10/6/2024,C155,P042,S003,2,0.1,Bank Transfer
T04528,7/15/2025,C148,P016,S002,1,0.15,Bank Transfer
T04529,2/23/2025,C073,P007,S001,1,0,Mobile Money
T04530,5/31/2025,C199,P045,S002,5,0,Credit Card
T04531,4/5/2024,C119,P005,S002,1,0.15,Credit Card
T04532,6/18/2025,C079,P044,S002,3,0.1,Credit Card
T04533,4/2/2025,C186,P011,S001,5,0.1,Mobile Money
T04534,12/15/2024,C138,P006,S001,4,0.15,Bank Transfer
T04535,4/25/2025,C199,P018,S001,3,0,Cash
T04536,9/11/2024,C012,P031,S002,1,0.05,Bank Transfer
T04537,11/19/2023,C080,P020,S002,3,0,Credit Card
T04538,8/2/2024,C064,P018,S001,1,0.15,Cash
T04539,9/30/2024,C080,P020,S005,5,0.15,Cash
T04540,8/16/2025,C062,P022,S004,2,0,Mobile Money
T04541,12/19/2024,C014,P043,S001,2,0.05,Cash
T04542,1/6/2025,C179,P026,S002,1,0.15,Cash
T04543,6/9/2024,C021,P044,S001,3,0,Cash
T04544,10/28/2023,C054,P019,S003,4,0,Credit Card
T04545,9/29/2023,C028,P020,S004,1,0.15,Mobile Money
T04546,8/23/2025,C012,P043,S001,4,0.05,Bank Transfer
T04547,5/29/2025,C176,P042,S005,1,0.1,Cash
T04548,1/13/2024,C149,P036,S003,4,0.1,Bank Transfer
T04549,5/27/2024,C003,P034,S001,1,0.05,Mobile Money
T04550,5/2/2024,C088,P019,S002,3,0.05,Cash
T04551,12/4/2023,C006,P007,S004,2,0.15,Cash
T04552,9/29/2023,C121,P034,S002,4,0,Credit Card
T04553,12/26/2023,C120,P049,S001,4,0,Mobile Money
T04554,3/24/2025,C008,P037,S005,5,0,Mobile Money
T04555,3/30/2025,C040,P006,S002,2,0.15,Bank Transfer
T04556,11/26/2024,C124,P048,S004,1,0.05,Mobile Money
T04557,1/1/2024,C087,P049,S002,1,0.15,Mobile Money
T04558,4/2/2025,C144,P005,S001,1,0.05,Bank Transfer
T04559,4/20/2024,C141,P007,S001,5,0.1,Bank Transfer
T04560,9/12/2023,C120,P046,S005,1,0,Credit Card
T04561,8/4/2024,C167,P041,S003,3,0.05,Credit Card
T04562,12/2/2023,C055,P046,S004,2,0.05,Cash
T04563,9/24/2023,C101,P038,S005,1,0.15,Mobile Money
T04564,7/11/2025,C142,P009,S003,4,0.1,Mobile Money
T04565,6/2/2025,C171,P004,S004,1,0.15,Mobile Money
T04566,10/15/2023,C175,P027,S003,1,0.15,Cash
T04567,4/25/2024,C063,P030,S005,3,0.05,Cash
T04568,11/29/2023,C083,P031,S001,1,0.15,Bank Transfer
T04569,2/8/2025,C038,P014,S004,1,0,Mobile Money
T04570,6/25/2025,C003,P021,S002,2,0.1,Cash
T04571,7/31/2024,C167,P005,S005,3,0.05,Bank Transfer
T04572,11/22/2023,C055,P029,S001,5,0.05,Credit Card
T04573,2/4/2025,C074,P050,S005,3,0,Credit Card
T04574,12/6/2024,C007,P006,S001,3,0,Mobile Money
T04575,2/19/2025,C154,P050,S001,1,0.1,Credit Card
T04576,11/15/2023,C012,P009,S002,1,0.1,Cash
T04577,2/6/2025,C097,P031,S004,3,0.15,Bank Transfer
T04578,9/19/2024,C104,P043,S002,2,0.1,Credit Card
T04579,10/29/2024,C080,P037,S005,1,0,Cash
T04580,3/29/2025,C084,P019,S001,1,0.1,Mobile Money
T04581,7/9/2025,C108,P028,S003,2,0.15,Mobile Money
T04582,7/2/2025,C032,P030,S003,4,0.05,Bank Transfer
T04583,6/11/2024,C083,P001,S001,2,0,Mobile Money
T04584,9/22/2024,C127,P034,S003,1,0.05,Credit Card
T04585,6/17/2024,C152,P010,S003,5,0.15,Cash
T04586,1/11/2025,C088,P018,S003,3,0.05,Mobile Money
T04587,5/21/2025,C164,P040,S001,5,0.15,Credit Card
T04588,7/3/2024,C059,P037,S004,1,0.05,Bank Transfer
T04589,2/17/2025,C075,P044,S004,3,0.1,Mobile Money
T04590,5/24/2025,C198,P037,S004,4,0.05,Cash
T04591,4/7/2025,C092,P048,S001,4,0,Cash
T04592,6/23/2025,C118,P042,S002,1,0.15,Cash
T04593,7/23/2025,C093,P038,S004,3,0.15,Credit Card
T04594,1/9/2025,C124,P029,S001,2,0,Mobile Money
T04595,3/16/2025,C082,P005,S003,2,0,Credit Card
T04596,1/6/2025,C114,P018,S003,1,0.1,Bank Transfer
T04597,5/21/2025,C181,P012,S004,2,0.15,Cash
T04598,6/24/2025,C042,P017,S005,2,0.1,Bank Transfer
T04599,3/15/2024,C198,P006,S004,5,0.15,Credit Card
T04600,12/19/2024,C116,P021,S002,5,0.1,Cash
T04601,5/30/2025,C115,P049,S004,4,0.1,Credit Card
T04602,3/23/2024,C003,P003,S004,4,0.05,Credit Card
T04603,12/1/2023,C123,P024,S001,2,0.1,Credit Card
T04604,2/15/2025,C187,P007,S005,4,0.15,Mobile Money
T04605,10/8/2024,C178,P031,S002,3,0.05,Credit Card
T04606,3/25/2025,C136,P044,S004,5,0.15,Cash
T04607,11/27/2024,C105,P043,S001,3,0.15,Credit Card
T04608,5/15/2025,C046,P008,S001,3,0.1,Credit Card
T04609,12/17/2024,C067,P010,S001,3,0,Credit Card
T04610,6/28/2024,C122,P034,S002,5,0.15,Cash
T04611,8/24/2025,C084,P007,S005,4,0.15,Bank Transfer
T04612,2/19/2025,C199,P031,S001,3,0.05,Bank Transfer
T04613,1/6/2024,C106,P003,S004,1,0.15,Mobile Money
T04614,9/29/2024,C128,P045,S003,3,0.1,Credit Card
T04615,12/19/2023,C112,P041,S001,5,0,Credit Card
T04616,11/16/2023,C135,P015,S003,2,0.05,Mobile Money
T04617,9/15/2023,C054,P012,S004,2,0.15,Credit Card
T04618,7/14/2025,C047,P045,S001,2,0.05,Credit Card
T04619,2/10/2025,C124,P004,S001,1,0,Mobile Money
T04620,2/22/2024,C095,P027,S004,4,0,Mobile Money
T04621,11/15/2023,C028,P003,S004,2,0,Bank Transfer
T04622,11/19/2023,C041,P023,S005,5,0.1,Cash
T04623,6/2/2025,C074,P013,S003,5,0.15,Credit Card
T04624,7/6/2025,C009,P018,S003,2,0,Mobile Money
T04625,4/21/2024,C149,P041,S001,2,0.05,Credit Card
T04626,2/23/2024,C008,P049,S002,4,0,Cash
T04627,6/17/2025,C069,P025,S002,4,0.1,Mobile Money
T04628,4/6/2025,C020,P017,S001,4,0,Cash
T04629,7/1/2025,C116,P032,S004,1,0.05,Cash
T04630,11/28/2023,C103,P024,S002,4,0,Bank Transfer
T04631,7/24/2024,C176,P010,S001,1,0.1,Credit Card
T04632,12/30/2023,C054,P018,S002,4,0.15,Credit Card
T04633,2/9/2025,C065,P044,S003,4,0.05,Cash
T04634,7/22/2024,C113,P013,S002,5,0.1,Mobile Money
T04635,1/16/2025,C111,P037,S002,5,0,Credit Card
T04636,8/18/2024,C145,P049,S001,4,0.1,Bank Transfer
T04637,8/6/2024,C016,P016,S002,3,0.1,Cash
T04638,4/10/2025,C179,P035,S005,2,0.05,Credit Card
T04639,3/22/2024,C119,P011,S002,4,0.05,Cash
T04640,4/24/2024,C041,P045,S005,1,0.15,Credit Card
T04641,5/28/2024,C090,P039,S001,3,0.15,Cash
T04642,12/5/2024,C033,P026,S004,4,0.15,Mobile Money
T04643,8/21/2025,C166,P047,S003,2,0.15,Credit Card
T04644,5/3/2024,C142,P005,S003,3,0.05,Mobile Money
T04645,11/20/2024,C068,P004,S005,5,0.1,Cash
T04646,4/11/2025,C116,P039,S001,5,0.15,Bank Transfer
T04647,12/6/2024,C001,P010,S004,4,0.1,Mobile Money
T04648,9/14/2023,C006,P034,S002,1,0,Cash
T04649,9/3/2024,C145,P005,S002,5,0,Credit Card
T04650,9/26/2024,C048,P033,S001,3,0.1,Credit Card
T04651,11/10/2024,C159,P034,S001,3,0.1,Cash
T04652,8/4/2024,C150,P030,S002,2,0.05,Bank Transfer
T04653,3/7/2024,C050,P019,S002,2,0.05,Cash
T04654,7/5/2024,C043,P028,S002,3,0,Cash
T04655,6/27/2024,C040,P043,S003,3,0.1,Cash
T04656,5/26/2025,C030,P038,S005,2,0.1,Bank Transfer
T04657,1/4/2024,C085,P011,S001,2,0.15,Bank Transfer
T04658,6/24/2025,C178,P017,S002,5,0.05,Credit Card
T04659,10/16/2023,C050,P019,S002,3,0.05,Mobile Money
T04660,6/19/2024,C042,P031,S005,4,0.05,Cash
T04661,3/13/2024,C138,P034,S001,3,0.05,Cash
T04662,4/21/2025,C033,P027,S003,3,0,Credit Card
T04663,11/16/2023,C149,P008,S001,4,0.1,Mobile Money
T04664,6/17/2025,C081,P034,S005,5,0.05,Cash
T04665,6/6/2024,C031,P028,S002,2,0.15,Mobile Money
T04666,1/31/2024,C051,P039,S001,4,0.15,Bank Transfer
T04667,8/28/2025,C151,P025,S003,3,0.05,Cash
T04668,12/10/2023,C004,P028,S004,2,0.1,Cash
T04669,2/27/2025,C145,P045,S002,4,0.1,Cash
T04670,2/26/2024,C151,P010,S002,2,0.15,Mobile Money
T04671,5/26/2025,C020,P046,S002,1,0.15,Bank Transfer
T04672,8/2/2024,C060,P048,S004,2,0.15,Bank Transfer
T04673,3/2/2025,C122,P002,S003,2,0.15,Bank Transfer
T04674,7/8/2024,C099,P022,S001,2,0,Mobile Money
T04675,11/12/2023,C031,P017,S004,2,0,Cash
T04676,11/25/2023,C147,P020,S005,2,0.1,Bank Transfer
T04677,6/1/2025,C036,P012,S003,1,0.05,Credit Card
T04678,1/9/2025,C181,P007,S001,1,0.1,Credit Card
T04679,5/15/2025,C085,P021,S003,1,0.1,Cash
T04680,7/25/2025,C070,P007,S002,2,0,Cash
T04681,1/24/2025,C077,P001,S002,1,0.15,Mobile Money
T04682,7/3/2025,C152,P047,S004,2,0.1,Mobile Money
T04683,6/28/2024,C155,P006,S002,3,0.1,Credit Card
T04684,11/15/2023,C040,P006,S001,5,0.05,Bank Transfer
T04685,5/19/2025,C161,P011,S003,5,0,Credit Card
T04686,10/3/2024,C189,P009,S001,3,0.15,Mobile Money
T04687,8/11/2024,C011,P032,S004,4,0.15,Credit Card
T04688,8/7/2025,C054,P047,S002,2,0.15,Bank Transfer
T04689,9/22/2023,C025,P023,S003,5,0,Credit Card
T04690,7/16/2024,C088,P007,S004,5,0.1,Mobile Money
T04691,10/8/2023,C071,P010,S001,5,0.1,Bank Transfer
T04692,6/18/2025,C189,P050,S005,5,0.05,Credit Card
T04693,9/1/2024,C199,P019,S003,4,0.15,Credit Card
T04694,3/6/2024,C104,P031,S002,1,0.1,Mobile Money
T04695,7/30/2024,C124,P008,S002,5,0.05,Bank Transfer
T04696,11/5/2023,C079,P035,S002,3,0.1,Cash
T04697,7/18/2024,C150,P005,S004,2,0.05,Credit Card
T04698,10/25/2023,C047,P035,S003,1,0,Credit Card
T04699,4/2/2024,C091,P032,S004,2,0.1,Mobile Money
T04700,9/19/2023,C045,P024,S005,4,0.05,Bank Transfer
T04701,10/9/2024,C047,P037,S001,1,0.05,Credit Card
T04702,3/21/2024,C063,P048,S003,1,0.1,Credit Card
T04703,4/14/2024,C153,P012,S001,1,0.15,Mobile Money
T04704,5/21/2024,C044,P041,S004,1,0.05,Mobile Money
T04705,4/25/2024,C103,P030,S001,3,0.1,Cash
T04706,9/15/2023,C149,P045,S003,4,0.05,Credit Card
T04707,1/14/2024,C018,P017,S004,3,0,Cash
T04708,6/22/2024,C184,P050,S002,5,0,Cash
T04709,6/24/2024,C189,P050,S001,5,0.05,Credit Card
T04710,8/15/2024,C095,P015,S002,5,0.05,Credit Card
T04711,9/21/2024,C042,P041,S003,4,0,Cash
T04712,6/24/2024,C152,P027,S002,4,0,Cash
T04713,12/28/2023,C108,P050,S001,5,0.05,Mobile Money
T04714,5/6/2024,C125,P024,S001,3,0.15,Bank Transfer
T04715,8/11/2025,C103,P046,S001,4,0,Mobile Money
T04716,6/5/2024,C112,P049,S002,4,0.1,Credit Card
T04717,6/16/2024,C182,P050,S005,3,0,Cash
T04718,1/8/2024,C147,P019,S003,2,0.15,Credit Card
T04719,6/30/2024,C052,P028,S003,4,0,Mobile Money
T04720,10/17/2023,C109,P016,S002,2,0,Credit Card
T04721,4/14/2024,C051,P026,S004,1,0,Bank Transfer
T04722,9/25/2024,C073,P045,S001,4,0.1,Credit Card
T04723,5/12/2025,C052,P012,S001,4,0.1,Bank Transfer
T04724,3/18/2025,C074,P025,S001,2,0.15,Credit Card
T04725,5/28/2024,C119,P047,S004,4,0.1,Mobile Money
T04726,3/22/2024,C108,P048,S001,4,0.05,Bank Transfer
T04727,1/2/2025,C155,P035,S003,2,0,Bank Transfer
T04728,9/22/2024,C110,P035,S001,4,0.1,Bank Transfer
T04729,4/30/2025,C026,P044,S005,5,0.15,Cash
T04730,9/17/2024,C023,P019,S004,5,0.05,Credit Card
T04731,7/1/2024,C077,P022,S002,1,0.05,Bank Transfer
T04732,12/1/2024,C144,P007,S002,4,0.1,Bank Transfer
T04733,10/26/2024,C198,P009,S003,1,0.15,Credit Card
T04734,8/16/2024,C057,P024,S003,3,0.15,Bank Transfer
T04735,11/18/2024,C051,P015,S005,4,0.1,Mobile Money
T04736,6/2/2025,C146,P014,S001,2,0.1,Bank Transfer
T04737,1/14/2024,C198,P023,S005,3,0.05,Mobile Money
T04738,6/23/2024,C195,P011,S002,4,0,Bank Transfer
T04739,11/23/2023,C177,P026,S004,2,0.05,Mobile Money
T04740,8/19/2025,C188,P005,S003,1,0,Cash
T04741,1/26/2025,C153,P019,S003,2,0.1,Bank Transfer
T04742,5/5/2025,C124,P014,S003,2,0,Mobile Money
T04743,5/19/2024,C186,P028,S003,2,0.1,Cash
T04744,6/7/2025,C009,P031,S005,2,0.15,Cash
T04745,2/12/2024,C068,P013,S004,1,0.1,Mobile Money
T04746,1/5/2025,C166,P047,S004,1,0.1,Credit Card
T04747,10/20/2024,C117,P016,S005,5,0.1,Bank Transfer
T04748,7/13/2025,C055,P048,S004,1,0.15,Mobile Money
T04749,1/20/2024,C022,P023,S005,4,0.1,Mobile Money
T04750,11/7/2023,C066,P031,S004,4,0.05,Mobile Money
T04751,3/13/2024,C194,P012,S002,4,0,Bank Transfer
T04752,1/22/2025,C169,P020,S003,1,0.1,Cash
T04753,10/27/2024,C016,P029,S002,4,0.15,Credit Card
T04754,2/14/2025,C148,P023,S001,1,0.1,Bank Transfer
T04755,3/11/2024,C011,P003,S004,5,0.15,Cash
T04756,11/11/2024,C075,P038,S002,3,0.15,Mobile Money
T04757,7/11/2025,C009,P010,S003,1,0.05,Credit Card
T04758,5/19/2025,C114,P047,S003,4,0.05,Credit Card
T04759,5/9/2025,C007,P023,S004,4,0.15,Credit Card
T04760,4/15/2024,C006,P013,S004,4,0,Credit Card
T04761,2/10/2025,C047,P028,S002,4,0.15,Mobile Money
T04762,8/29/2025,C148,P045,S003,1,0,Mobile Money
T04763,8/22/2025,C131,P050,S005,4,0.1,Credit Card
T04764,2/21/2025,C129,P043,S003,5,0,Mobile Money
T04765,6/13/2025,C121,P020,S002,5,0.15,Credit Card
T04766,12/9/2023,C078,P012,S002,5,0.15,Mobile Money
T04767,9/19/2024,C007,P047,S003,3,0,Bank Transfer
T04768,7/10/2024,C147,P001,S002,2,0,Mobile Money
T04769,2/24/2024,C016,P045,S003,5,0.15,Cash
T04770,7/28/2024,C140,P001,S004,4,0,Mobile Money
T04771,6/7/2025,C101,P021,S002,2,0,Cash
T04772,9/26/2024,C103,P041,S002,5,0,Mobile Money
T04773,6/20/2025,C050,P024,S005,5,0.05,Cash
T04774,9/30/2023,C173,P004,S005,5,0.05,Mobile Money
T04775,2/22/2024,C031,P005,S005,2,0.15,Bank Transfer
T04776,6/18/2024,C197,P016,S002,2,0.15,Cash
T04777,9/8/2025,C118,P018,S001,5,0.15,Bank Transfer
T04778,6/21/2024,C157,P002,S003,2,0.15,Bank Transfer
T04779,10/27/2024,C041,P049,S001,2,0.05,Cash
T04780,11/5/2024,C173,P011,S002,3,0.1,Cash
T04781,5/28/2024,C029,P024,S003,3,0.15,Mobile Money
T04782,4/1/2024,C007,P008,S004,5,0.05,Cash
T04783,12/10/2023,C158,P008,S003,5,0.15,Credit Card
T04784,7/3/2025,C001,P017,S003,3,0.05,Bank Transfer
T04785,10/29/2024,C060,P020,S005,5,0.1,Credit Card
T04786,4/23/2024,C014,P020,S002,1,0.15,Cash
T04787,9/16/2024,C107,P017,S004,5,0,Mobile Money
T04788,10/29/2023,C163,P006,S004,3,0.05,Cash
T04789,3/15/2025,C088,P048,S005,5,0,Cash
T04790,3/30/2024,C098,P032,S003,5,0.05,Cash
T04791,1/18/2025,C085,P029,S001,2,0.15,Cash
T04792,1/20/2024,C030,P032,S004,1,0.05,Mobile Money
T04793,7/2/2024,C162,P024,S003,1,0.15,Cash
T04794,3/18/2025,C053,P023,S001,5,0,Cash
T04795,12/16/2024,C117,P034,S002,4,0.05,Credit Card
T04796,5/20/2024,C154,P041,S004,5,0.05,Bank Transfer
T04797,9/13/2023,C077,P001,S005,3,0,Cash
T04798,4/8/2024,C118,P006,S002,5,0.1,Credit Card
T04799,9/22/2024,C165,P020,S004,3,0,Cash
T04800,10/21/2024,C108,P015,S005,1,0.15,Cash
T04801,4/7/2025,C185,P004,S005,4,0,Credit Card
T04802,7/3/2025,C121,P021,S004,4,0.05,Cash
T04803,2/3/2025,C143,P005,S001,5,0.05,Cash
T04804,11/17/2023,C062,P033,S005,1,0.15,Cash
T04805,8/8/2025,C163,P016,S002,4,0.05,Bank Transfer
T04806,7/31/2025,C072,P012,S003,2,0.1,Mobile Money
T04807,8/21/2025,C162,P020,S002,3,0.1,Mobile Money
