Trip ID,Pick Date,Vehicle,Payment_type,No. of passenger_count,Trip Distance,Pickup Location,Booking Value,Total Bookings,Year,Quarter,Month,Day
25740,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.6,Midtown North,$12.6,1.0,1899,Qtr 4,December,30
25741,2024-06-09 00:00:00,UberX,Uber Pay,1,3.6,Flatiron,$19.3,1.0,1899,Qtr 4,December,30
25742,2024-06-09 00:00:00,UberXL,Cash,1,11.52,West Village,$38.5,1.0,1899,Qtr 4,December,30
25743,2024-06-09 00:00:00,UberX,Uber Pay,1,4.9,Clinton West,$20.5,1.0,1899,Qtr 4,December,30
25744,2024-06-09 00:00:00,UberX,Cash,2,2.19,East Village,$10.0,1.0,1899,Qtr 4,December,30
25745,2024-06-09 00:00:00,UberX,Uber Pay,1,2.5,Morningside Heights,$14.3,1.0,1899,Qtr 4,December,30
25746,2024-06-09 00:00:00,Uber Black,Uber Pay,1,3.33,Murray Hill,$18.1,1.0,1899,Qtr 4,December,30
25747,2024-06-09 00:00:00,UberX,Uber Pay,1,2.7,Upper West Side North,$14.5,1.0,1899,Qtr 4,December,30
25748,2024-06-09 00:00:00,UberX,Cash,1,1.5,Union Sq,$7.5,1.0,1899,Qtr 4,December,30
25749,2024-06-09 00:00:00,UberXL,Uber Pay,2,1.07,Sutton Place/Turtle Bay North,$9.0,1.0,1899,Qtr 4,December,30
25750,2024-06-09 00:00:00,UberX,Uber Pay,1,1.84,Yorkville East,$11.4,1.0,1899,Qtr 4,December,30
25751,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.6,Flatiron,$9.7,1.0,1899,Qtr 4,December,30
25752,2024-06-09 00:00:00,Uber Green,Uber Pay,2,1.13,Lincoln Square East,$6.5,1.0,1899,Qtr 4,December,30
25753,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.07,Times Sq/Theatre District,$6.9,1.0,1899,Qtr 4,December,30
25754,2024-06-09 00:00:00,Uber Black,Cash,1,3.28,Lenox Hill East,$14.0,1.0,1899,Qtr 4,December,30
25755,2024-06-09 00:00:00,Uber Black,Uber Pay,1,7.12,Kips Bay,$28.3,1.0,1899,Qtr 4,December,30
25756,2024-06-09 00:00:00,UberX,Uber Pay,1,2.23,Upper West Side North,$13.9,1.0,1899,Qtr 4,December,30
25757,2024-06-09 00:00:00,UberX,Uber Pay,1,1.9,Upper East Side South,$10.0,1.0,1899,Qtr 4,December,30
25758,2024-06-09 00:00:00,UberX,Uber Pay,1,4.12,Greenwich Village North,$16.0,1.0,1899,Qtr 4,December,30
25759,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.73,Murray Hill,$15.1,1.0,1899,Qtr 4,December,30
25760,2024-06-09 00:00:00,Uber Black,Cash,1,1.36,Gramercy,$7.0,1.0,1899,Qtr 4,December,30
25761,2024-06-09 00:00:00,UberX,Cash,2,1.46,Central Harlem,$9.0,1.0,1899,Qtr 4,December,30
25762,2024-06-09 00:00:00,UberX,Uber Pay,2,1.55,East Harlem South,$9.1,1.0,1899,Qtr 4,December,30
25763,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.4,Lenox Hill West,$8.4,1.0,1899,Qtr 4,December,30
25764,2024-06-09 00:00:00,UberX,Uber Pay,1,2.1,Times Sq/Theatre District,$13.0,1.0,1899,Qtr 4,December,30
25765,2024-06-09 00:00:00,Uber Green,Uber Pay,1,3.65,Little Italy/NoLiTa,$16.9,1.0,1899,Qtr 4,December,30
25766,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.8,Upper East Side South,$12.0,1.0,1899,Qtr 4,December,30
25767,2024-06-09 00:00:00,UberX,Uber Pay,1,3.14,Upper West Side South,$20.8,1.0,1899,Qtr 4,December,30
25768,2024-06-09 00:00:00,Uber Black,Cash,1,1.7,Upper West Side North,$9.0,1.0,1899,Qtr 4,December,30
25769,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.5,Central Park,$9.7,1.0,1899,Qtr 4,December,30
25770,2024-06-09 00:00:00,UberXL,Cash,1,1.39,East Chelsea,$7.0,1.0,1899,Qtr 4,December,30
25771,2024-06-09 00:00:00,UberX,Uber Pay,1,4.3,TriBeCa/Civic Center,$22.1,1.0,1899,Qtr 4,December,30
25772,2024-06-09 00:00:00,Uber Black,Cash,6,2.8,Manhattan Valley,$11.0,1.0,1899,Qtr 4,December,30
25773,2024-06-09 00:00:00,Uber Black,Cash,1,1.81,Upper West Side North,$7.5,1.0,1899,Qtr 4,December,30
25774,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.2,Upper West Side North,$8.5,1.0,1899,Qtr 4,December,30
25775,2024-06-09 00:00:00,Uber Black,Uber Pay,5,12.18,UN/Turtle Bay South,$42.0,1.0,1899,Qtr 4,December,30
25776,2024-06-09 00:00:00,Uber Black,Uber Pay,6,1.07,Upper East Side South,$7.0,1.0,1899,Qtr 4,December,30
25777,2024-06-09 00:00:00,UberX,Uber Pay,1,2.31,Midtown South,$12.7,1.0,1899,Qtr 4,December,30
25778,2024-06-09 00:00:00,Uber Comfort,Uber Pay,2,1.95,Lenox Hill East,$10.9,1.0,1899,Qtr 4,December,30
25779,2024-06-09 00:00:00,Uber Comfort,Cash,2,3.8,Lenox Hill West,$16.0,1.0,1899,Qtr 4,December,30
25780,2024-06-09 00:00:00,UberXL,Cash,1,14.69,JFK Airport,$44.5,1.0,1899,Qtr 4,December,30
25781,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.04,Upper East Side North,$12.7,1.0,1899,Qtr 4,December,30
25782,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.36,Midtown North,$10.5,1.0,1899,Qtr 4,December,30
25783,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.8,Kips Bay,$12.7,1.0,1899,Qtr 4,December,30
25784,2024-06-09 00:00:00,UberX,Cash,1,2.09,Garment District,$11.0,1.0,1899,Qtr 4,December,30
25785,2024-06-09 00:00:00,UberX,Uber Pay,4,5.08,Murray Hill,$19.0,1.0,1899,Qtr 4,December,30
25786,2024-06-09 00:00:00,UberX,Uber Pay,1,1.26,Midtown North,$9.7,1.0,1899,Qtr 4,December,30
25787,2024-06-09 00:00:00,Uber Green,Uber Pay,1,6.56,TriBeCa/Civic Center,$39.1,1.0,1899,Qtr 4,December,30
25788,2024-06-09 00:00:00,Uber Green,Cash,1,4.6,Lenox Hill East,$15.5,1.0,1899,Qtr 4,December,30
25789,2024-06-09 00:00:00,UberX,Cash,1,1.6,Lincoln Square East,$8.0,1.0,1899,Qtr 4,December,30
25790,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.4,Central Park,$10.1,1.0,1899,Qtr 4,December,30
25791,2024-06-09 00:00:00,UberX,Uber Pay,1,1.2,Midtown North,$8.5,1.0,1899,Qtr 4,December,30
25792,2024-06-09 00:00:00,UberX,Uber Pay,2,3.08,Upper West Side North,$13.5,1.0,1899,Qtr 4,December,30
25793,2024-06-09 00:00:00,UberX,Cash,1,8.8,Upper East Side North,$27.5,1.0,1899,Qtr 4,December,30
25794,2024-06-09 00:00:00,Uber Green,Uber Pay,1,3.9,Garment District,$17.2,1.0,1899,Qtr 4,December,30
25795,2024-06-09 00:00:00,UberX,Uber Pay,3,3.1,Lincoln Square West,$14.0,1.0,1899,Qtr 4,December,30
25796,2024-06-09 00:00:00,Uber Black,Cash,1,3,Upper East Side South,$11.0,1.0,1899,Qtr 4,December,30
25797,2024-06-09 00:00:00,UberX,Cash,1,3.2,Penn Station/Madison Sq West,$13.0,1.0,1899,Qtr 4,December,30
25798,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.5,Central Park,$9.7,1.0,1899,Qtr 4,December,30
25799,2024-06-09 00:00:00,Uber Black,Cash,1,1.74,Upper East Side South,$8.5,1.0,1899,Qtr 4,December,30
25800,2024-06-09 00:00:00,UberXL,Cash,1,3.9,West Village,$14.5,1.0,1899,Qtr 4,December,30
25801,2024-06-09 00:00:00,UberX,Cash,2,2.75,Yorkville East,$11.0,1.0,1899,Qtr 4,December,30
25802,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.4,UN/Turtle Bay South,$12.1,1.0,1899,Qtr 4,December,30
25803,2024-06-09 00:00:00,Uber Black,Cash,1,2.7,Morningside Heights,$12.5,1.0,1899,Qtr 4,December,30
25804,2024-06-09 00:00:00,UberX,Cash,1,7.77,Kips Bay,$24.0,1.0,1899,Qtr 4,December,30
25805,2024-06-09 00:00:00,UberX,Cash,2,2.3,East Chelsea,$12.5,1.0,1899,Qtr 4,December,30
25806,2024-06-09 00:00:00,UberX,Uber Pay,1,3.1,Lenox Hill West,$16.3,1.0,1899,Qtr 4,December,30
25807,2024-06-09 00:00:00,UberX,Cash,1,1.3,Manhattan Valley,$7.5,1.0,1899,Qtr 4,December,30
25808,2024-06-09 00:00:00,UberX,Uber Pay,1,4.38,Upper West Side South,$21.1,1.0,1899,Qtr 4,December,30
25809,2024-06-09 00:00:00,UberX,Uber Pay,1,1.08,Midtown East,$9.0,1.0,1899,Qtr 4,December,30
25810,2024-06-09 00:00:00,UberX,Uber Pay,2,1.9,Lincoln Square East,$11.5,1.0,1899,Qtr 4,December,30
25811,2024-06-09 00:00:00,Uber Green,Uber Pay,1,3.2,Upper West Side South,$15.5,1.0,1899,Qtr 4,December,30
25812,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.14,Lincoln Square East,$9.4,1.0,1899,Qtr 4,December,30
25813,2024-06-09 00:00:00,UberX,Cash,3,3.91,East Village,$13.5,1.0,1899,Qtr 4,December,30
25814,2024-06-09 00:00:00,UberX,Cash,1,1.56,East Harlem North,$7.0,1.0,1899,Qtr 4,December,30
25815,2024-06-09 00:00:00,UberX,Uber Pay,1,1.18,Clinton East,$6.0,1.0,1899,Qtr 4,December,30
25816,2024-06-09 00:00:00,UberX,Cash,4,1.05,Upper West Side North,$5.5,1.0,1899,Qtr 4,December,30
25817,2024-06-09 00:00:00,UberX,Uber Pay,1,3.1,Hamilton Heights,$15.7,1.0,1899,Qtr 4,December,30
25818,2024-06-09 00:00:00,UberX,Uber Pay,1,2,Gramercy,$11.4,1.0,1899,Qtr 4,December,30
25819,2024-06-09 00:00:00,UberX,Uber Pay,1,5.3,Union Sq,$25.3,1.0,1899,Qtr 4,December,30
25820,2024-06-09 00:00:00,UberX,Uber Pay,3,2.22,Upper West Side North,$11.5,1.0,1899,Qtr 4,December,30
25821,2024-06-09 00:00:00,Uber Green,Cash,1,2.63,Lenox Hill West,$12.0,1.0,1899,Qtr 4,December,30
25822,2024-06-09 00:00:00,Uber Green,Uber Pay,1,4.57,Lenox Hill West,$16.7,1.0,1899,Qtr 4,December,30
25823,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.13,Upper West Side North,$8.8,1.0,1899,Qtr 4,December,30
25824,2024-06-09 00:00:00,Uber Green,Cash,1,10.32,Midtown East,$35.0,1.0,1899,Qtr 4,December,30
25825,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.38,East Village,$10.9,1.0,1899,Qtr 4,December,30
25826,2024-06-09 00:00:00,UberX,Uber Pay,1,2.9,Upper West Side North,$16.9,1.0,1899,Qtr 4,December,30
25827,2024-06-09 00:00:00,UberX,Cash,4,1.95,Upper West Side South,$10.0,1.0,1899,Qtr 4,December,30
25828,2024-06-09 00:00:00,Uber Comfort,Uber Pay,2,1.4,Garment District,$9.0,1.0,1899,Qtr 4,December,30
25829,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.55,Midtown Center,$10.3,1.0,1899,Qtr 4,December,30
25830,2024-06-09 00:00:00,UberX,Uber Pay,1,2.03,Garment District,$12.1,1.0,1899,Qtr 4,December,30
25831,2024-06-09 00:00:00,Uber Green,Cash,1,18.61,LaGuardia Airport,$52.0,1.0,1899,Qtr 4,December,30
25832,2024-06-09 00:00:00,Uber Black,Cash,4,2.22,Central Harlem,$10.0,1.0,1899,Qtr 4,December,30
25833,2024-06-09 00:00:00,UberX,Cash,4,1.58,Midtown East,$9.0,1.0,1899,Qtr 4,December,30
25834,2024-06-09 00:00:00,UberX,Uber Pay,1,3.2,Union Sq,$13.7,1.0,1899,Qtr 4,December,30
25835,2024-06-09 00:00:00,Uber Green,Cash,2,1.18,Alphabet City,$6.0,1.0,1899,Qtr 4,December,30
25836,2024-06-09 00:00:00,UberX,Cash,1,1.3,Upper East Side South,$7.0,1.0,1899,Qtr 4,December,30
25837,2024-06-09 00:00:00,UberX,Uber Pay,2,1.62,Lenox Hill East,$10.8,1.0,1899,Qtr 4,December,30
25838,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.77,Yorkville East,$11.5,1.0,1899,Qtr 4,December,30
25839,2024-06-09 00:00:00,UberXL,Uber Pay,1,6.9,Kips Bay,$27.1,1.0,1899,Qtr 4,December,30
25840,2024-06-09 00:00:00,UberX,Uber Pay,1,2.2,Upper East Side North,$13.3,1.0,1899,Qtr 4,December,30
25841,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.9,Union Sq,$10.9,1.0,1899,Qtr 4,December,30
25842,2024-06-09 00:00:00,Uber Comfort,Uber Pay,3,2.28,Upper East Side North,$14.5,1.0,1899,Qtr 4,December,30
25843,2024-06-09 00:00:00,UberX,Cash,1,1.73,East Harlem South,$9.5,1.0,1899,Qtr 4,December,30
25844,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,4.08,Manhattan Valley,$14.0,1.0,1899,Qtr 4,December,30
25845,2024-06-09 00:00:00,Uber Black,Uber Pay,1,4.21,East Harlem South,$17.0,1.0,1899,Qtr 4,December,30
25846,2024-06-09 00:00:00,UberX,Uber Pay,5,1.1,Upper East Side South,$12.1,1.0,1899,Qtr 4,December,30
25847,2024-06-09 00:00:00,Uber Comfort,Cash,5,1.17,Lenox Hill West,$6.5,1.0,1899,Qtr 4,December,30
25848,2024-06-09 00:00:00,Uber Green,Cash,1,1.41,Upper East Side South,$7.0,1.0,1899,Qtr 4,December,30
25849,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.96,Sutton Place/Turtle Bay North,$14.5,1.0,1899,Qtr 4,December,30
25850,2024-06-09 00:00:00,UberX,Cash,1,1.2,Kips Bay,$6.5,1.0,1899,Qtr 4,December,30
25851,2024-06-09 00:00:00,UberXL,Uber Pay,5,1.34,Yorkville West,$8.0,1.0,1899,Qtr 4,December,30
25852,2024-06-09 00:00:00,Uber Black,Uber Pay,5,1.14,Upper East Side North,$8.5,1.0,1899,Qtr 4,December,30
25853,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.6,Yorkville East,$9.7,1.0,1899,Qtr 4,December,30
25854,2024-06-09 00:00:00,UberXL,Uber Pay,2,2.99,Gramercy,$14.1,1.0,1899,Qtr 4,December,30
25855,2024-06-09 00:00:00,UberX,Uber Pay,1,1.1,Midtown East,$6.0,1.0,1899,Qtr 4,December,30
25856,2024-06-09 00:00:00,UberXL,Cash,1,1.39,Gramercy,$6.5,1.0,1899,Qtr 4,December,30
25857,2024-06-09 00:00:00,Uber Green,Cash,1,1.7,East Harlem South,$8.0,1.0,1899,Qtr 4,December,30
25858,2024-06-09 00:00:00,Uber Black,Cash,1,1.4,Upper West Side South,$7.0,1.0,1899,Qtr 4,December,30
25859,2024-06-09 00:00:00,UberXL,Uber Pay,3,1.82,Upper East Side South,$9.5,1.0,1899,Qtr 4,December,30
25860,2024-06-09 00:00:00,Uber Comfort,Cash,2,1.29,Greenwich Village North,$7.0,1.0,1899,Qtr 4,December,30
25861,2024-06-09 00:00:00,UberX,Cash,2,2.23,East Harlem North,$8.5,1.0,1899,Qtr 4,December,30
25862,2024-06-09 00:00:00,Uber Green,Uber Pay,2,2.08,Union Sq,$12.6,1.0,1899,Qtr 4,December,30
25863,2024-06-09 00:00:00,UberXL,Cash,2,1.57,Midtown East,$6.5,1.0,1899,Qtr 4,December,30
25864,2024-06-09 00:00:00,UberX,Uber Pay,1,15.8,LaGuardia Airport,$49.5,1.0,1899,Qtr 4,December,30
25865,2024-06-09 00:00:00,UberXL,Cash,1,1.2,Central Park,$7.5,1.0,1899,Qtr 4,December,30
25866,2024-06-09 00:00:00,UberX,Cash,1,3.1,Clinton East,$12.5,1.0,1899,Qtr 4,December,30
25867,2024-06-09 00:00:00,UberXL,Uber Pay,2,1.42,Upper West Side South,$10.3,1.0,1899,Qtr 4,December,30
25868,2024-06-09 00:00:00,UberX,Cash,1,1.3,Yorkville West,$7.5,1.0,1899,Qtr 4,December,30
25869,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.9,Yorkville East,$11.5,1.0,1899,Qtr 4,December,30
25870,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.29,Midtown North,$9.1,1.0,1899,Qtr 4,December,30
25871,2024-06-09 00:00:00,UberX,Cash,1,1.04,Upper East Side North,$5.0,1.0,1899,Qtr 4,December,30
25872,2024-06-09 00:00:00,Uber Black,Uber Pay,1,3.4,LaGuardia Airport,$15.8,1.0,1899,Qtr 4,December,30
25873,2024-06-09 00:00:00,Uber Green,Uber Pay,2,4.4,Upper West Side North,$23.1,1.0,1899,Qtr 4,December,30
25874,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.7,Midtown South,$12.1,1.0,1899,Qtr 4,December,30
25875,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.29,UN/Turtle Bay South,$9.5,1.0,1899,Qtr 4,December,30
25876,2024-06-09 00:00:00,UberXL,Cash,1,1.6,Central Park,$7.5,1.0,1899,Qtr 4,December,30
25877,2024-06-09 00:00:00,Uber Comfort,Cash,1,4.7,Manhattan Valley,$18.0,1.0,1899,Qtr 4,December,30
25878,2024-06-09 00:00:00,UberXL,Uber Pay,1,5.36,Murray Hill,$28.9,1.0,1899,Qtr 4,December,30
25879,2024-06-09 00:00:00,UberX,Uber Pay,1,1.2,Greenwich Village North,$9.1,1.0,1899,Qtr 4,December,30
25880,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.77,Upper West Side North,$14.0,1.0,1899,Qtr 4,December,30
25881,2024-06-09 00:00:00,UberXL,Cash,1,2.6,Murray Hill,$14.5,1.0,1899,Qtr 4,December,30
25882,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.9,UN/Turtle Bay South,$13.3,1.0,1899,Qtr 4,December,30
25883,2024-06-09 00:00:00,Uber Black,Uber Pay,1,7.6,Midtown South,$31.0,1.0,1899,Qtr 4,December,30
25884,2024-06-09 00:00:00,Uber Black,Cash,1,3.81,Gramercy,$13.0,1.0,1899,Qtr 4,December,30
25885,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.2,Lenox Hill East,$12.1,1.0,1899,Qtr 4,December,30
25886,2024-06-09 00:00:00,UberX,Uber Pay,1,1.69,East Village,$12.7,1.0,1899,Qtr 4,December,30
25887,2024-06-09 00:00:00,Uber Green,Cash,1,2.4,Penn Station/Madison Sq West,$11.0,1.0,1899,Qtr 4,December,30
25888,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.6,Flatiron,$13.9,1.0,1899,Qtr 4,December,30
25889,2024-06-09 00:00:00,Uber Green,Cash,1,8,Upper West Side South,$26.0,1.0,1899,Qtr 4,December,30
25890,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.3,Murray Hill,$13.3,1.0,1899,Qtr 4,December,30
25891,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,3.2,Union Sq,$15.3,1.0,1899,Qtr 4,December,30
25892,2024-06-09 00:00:00,Uber Black,Cash,1,1.1,Upper East Side South,$7.0,1.0,1899,Qtr 4,December,30
25893,2024-06-09 00:00:00,Uber Black,Uber Pay,1,4.3,Kips Bay,$19.9,1.0,1899,Qtr 4,December,30
25894,2024-06-09 00:00:00,UberX,Uber Pay,1,7,Financial District North,$23.5,1.0,1899,Qtr 4,December,30
25895,2024-06-09 00:00:00,Uber Green,Uber Pay,1,4.89,Woodside,$27.5,1.0,1899,Qtr 4,December,30
25896,2024-06-09 00:00:00,UberX,Uber Pay,1,3.13,Central Harlem,$15.7,1.0,1899,Qtr 4,December,30
25897,2024-06-09 00:00:00,UberX,Cash,1,2.25,Sunnyside,$10.0,1.0,1899,Qtr 4,December,30
25898,2024-06-09 00:00:00,Uber Black,Uber Pay,2,2.37,Yorkville East,$13.3,1.0,1899,Qtr 4,December,30
25899,2024-06-09 00:00:00,UberX,Uber Pay,1,4.42,Upper West Side South,$20.8,1.0,1899,Qtr 4,December,30
25900,2024-06-09 00:00:00,UberX,Uber Pay,1,1.2,Lenox Hill West,$7.5,1.0,1899,Qtr 4,December,30
25901,2024-06-09 00:00:00,UberX,Cash,1,10.14,Flatiron,$32.0,1.0,1899,Qtr 4,December,30
25902,2024-06-09 00:00:00,UberX,Uber Pay,1,1.21,Morningside Heights,$6.5,1.0,1899,Qtr 4,December,30
25903,2024-06-09 00:00:00,Uber Black,Cash,1,3.8,Yorkville West,$14.5,1.0,1899,Qtr 4,December,30
25904,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.2,Gramercy,$9.7,1.0,1899,Qtr 4,December,30
25905,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.55,West Chelsea/Hudson Yards,$9.1,1.0,1899,Qtr 4,December,30
25906,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.18,Yorkville East,$9.1,1.0,1899,Qtr 4,December,30
25907,2024-06-09 00:00:00,UberXL,Uber Pay,6,2.53,Times Sq/Theatre District,$14.6,1.0,1899,Qtr 4,December,30
25908,2024-06-09 00:00:00,UberX,Uber Pay,1,1.5,Central Park,$10.3,1.0,1899,Qtr 4,December,30
25909,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.31,Upper West Side North,$13.3,1.0,1899,Qtr 4,December,30
25910,2024-06-09 00:00:00,UberX,Cash,1,2.12,Manhattan Valley,$10.0,1.0,1899,Qtr 4,December,30
25911,2024-06-09 00:00:00,UberX,Uber Pay,2,2.42,Stuy Town/Peter Cooper Village,$10.0,1.0,1899,Qtr 4,December,30
25912,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.57,Upper East Side North,$10.9,1.0,1899,Qtr 4,December,30
25913,2024-06-09 00:00:00,UberX,Uber Pay,2,2.48,Upper East Side North,$11.5,1.0,1899,Qtr 4,December,30
25914,2024-06-09 00:00:00,UberX,Uber Pay,2,1.43,Upper West Side South,$9.0,1.0,1899,Qtr 4,December,30
25915,2024-06-09 00:00:00,UberX,Cash,1,4.5,Clinton West,$18.0,1.0,1899,Qtr 4,December,30
25916,2024-06-09 00:00:00,UberX,Uber Pay,1,1.6,East Harlem South,$11.5,1.0,1899,Qtr 4,December,30
25917,2024-06-09 00:00:00,UberXL,Uber Pay,2,6.89,Upper East Side South,$28.9,1.0,1899,Qtr 4,December,30
25918,2024-06-09 00:00:00,Uber Comfort,Cash,2,1.2,Murray Hill,$6.0,1.0,1899,Qtr 4,December,30
25919,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.4,Midtown North,$7.5,1.0,1899,Qtr 4,December,30
25920,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,4.8,Prospect Heights,$21.2,1.0,1899,Qtr 4,December,30
25921,2024-06-09 00:00:00,UberX,Uber Pay,1,1.6,Upper West Side South,$11.4,1.0,1899,Qtr 4,December,30
25922,2024-06-09 00:00:00,UberX,Uber Pay,5,1.47,Upper East Side South,$7.5,1.0,1899,Qtr 4,December,30
25923,2024-06-09 00:00:00,UberX,Cash,5,5.75,Lenox Hill West,$20.5,1.0,1899,Qtr 4,December,30
25924,2024-06-09 00:00:00,UberX,Uber Pay,1,1.9,Lincoln Square West,$10.0,1.0,1899,Qtr 4,December,30
25925,2024-06-09 00:00:00,UberX,Uber Pay,1,5.3,Bloomingdale,$20.5,1.0,1899,Qtr 4,December,30
25926,2024-06-09 00:00:00,UberX,Uber Pay,1,2.6,Kips Bay,$16.0,1.0,1899,Qtr 4,December,30
25927,2024-06-09 00:00:00,UberX,Uber Pay,2,1.67,Central Park,$9.1,1.0,1899,Qtr 4,December,30
25928,2024-06-09 00:00:00,UberX,Uber Pay,1,1.5,Upper East Side South,$12.1,1.0,1899,Qtr 4,December,30
25929,2024-06-09 00:00:00,UberX,Cash,1,1.28,Union Sq,$7.5,1.0,1899,Qtr 4,December,30
25930,2024-06-09 00:00:00,UberX,Cash,1,3.2,Midtown Center,$14.0,1.0,1899,Qtr 4,December,30
25931,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.87,Upper East Side South,$14.3,1.0,1899,Qtr 4,December,30
25932,2024-06-09 00:00:00,Uber Black,Uber Pay,3,1.73,Midtown South,$11.5,1.0,1899,Qtr 4,December,30
25933,2024-06-09 00:00:00,UberXL,Uber Pay,4,2.71,Gramercy,$15.8,1.0,1899,Qtr 4,December,30
25934,2024-06-09 00:00:00,UberX,Cash,1,2.56,Lenox Hill West,$11.5,1.0,1899,Qtr 4,December,30
25935,2024-06-09 00:00:00,UberX,Uber Pay,2,1.5,Upper West Side North,$11.5,1.0,1899,Qtr 4,December,30
25936,2024-06-09 00:00:00,Uber Green,Cash,1,2.08,Upper East Side South,$17.0,1.0,1899,Qtr 4,December,30
25937,2024-06-09 00:00:00,Uber Green,Cash,1,2.47,Upper East Side South,$10.0,1.0,1899,Qtr 4,December,30
25938,2024-06-09 00:00:00,UberXL,Cash,1,1.6,Upper East Side North,$8.5,1.0,1899,Qtr 4,December,30
25939,2024-06-09 00:00:00,UberX,Uber Pay,1,1.69,East Harlem South,$9.1,1.0,1899,Qtr 4,December,30
25940,2024-06-09 00:00:00,Uber Green,Uber Pay,4,1.74,Lenox Hill East,$9.7,1.0,1899,Qtr 4,December,30
25941,2024-06-09 00:00:00,UberX,Uber Pay,1,3.3,Penn Station/Madison Sq West,$15.5,1.0,1899,Qtr 4,December,30
25942,2024-06-09 00:00:00,UberXL,Uber Pay,5,3.1,Lincoln Square West,$15.7,1.0,1899,Qtr 4,December,30
25943,2024-06-09 00:00:00,UberX,Cash,2,1.2,East Harlem North,$8.5,1.0,1899,Qtr 4,December,30
25944,2024-06-09 00:00:00,UberX,Cash,2,1.13,Central Harlem North,$6.5,1.0,1899,Qtr 4,December,30
25945,2024-06-09 00:00:00,UberXL,Uber Pay,3,1.43,Lincoln Square East,$8.5,1.0,1899,Qtr 4,December,30
25946,2024-06-09 00:00:00,UberX,Uber Pay,2,2.99,Midtown North,$13.9,1.0,1899,Qtr 4,December,30
25947,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,7.15,Midtown East,$27.7,1.0,1899,Qtr 4,December,30
25948,2024-06-09 00:00:00,UberX,Cash,1,1.48,Penn Station/Madison Sq West,$6.5,1.0,1899,Qtr 4,December,30
25949,2024-06-09 00:00:00,Uber Comfort,Cash,1,4.6,Washington Heights South,$15.5,1.0,1899,Qtr 4,December,30
25950,2024-06-09 00:00:00,Uber Black,Cash,1,6.55,Central Harlem North,$26.5,1.0,1899,Qtr 4,December,30
25951,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.4,Midtown North,$9.1,1.0,1899,Qtr 4,December,30
25952,2024-06-09 00:00:00,Uber Black,Uber Pay,1,3.34,Union Sq,$16.3,1.0,1899,Qtr 4,December,30
25953,2024-06-09 00:00:00,Uber Black,Cash,1,1.2,Central Harlem,$6.5,1.0,1899,Qtr 4,December,30
25954,2024-06-09 00:00:00,Uber Comfort,Uber Pay,2,1.1,Greenwich Village South,$7.9,1.0,1899,Qtr 4,December,30
25955,2024-06-09 00:00:00,Uber Black,Cash,2,1.5,Clinton East,$8.5,1.0,1899,Qtr 4,December,30
25956,2024-06-09 00:00:00,Uber Black,Uber Pay,3,6,Gramercy,$26.5,1.0,1899,Qtr 4,December,30
25957,2024-06-09 00:00:00,Uber Black,Cash,1,9.3,NV,$33.0,1.0,1899,Qtr 4,December,30
